Molecule ChEMBL ID,MOL_molhash_id,MOL_num_stereoisomers,CLS_pChEMBL Value,AC_CLS_pChEMBL Value,MOL_molhash_id_no_stereo,MOL_smiles,pChEMBL Value,Smiles,split
CHEMBL279729,0456b6b148ccdfd985b893478765d7594fe135d5,1,0.0,True,52ce7058311b3bedfd4eef7fe29a7d9328d59677,CCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,6.2,CCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,train
CHEMBL523993,be9a2eb2b071c6baa3892181cc2b14f7249a5719,1,0.0,True,0f30b9bc14058a77ddc5afd031b58cc02d023ef1,Cc1ccc(N2CCN(C[C@H]3C[C@H]3c3ccccc3)CC2)c(C)c1,6.03,Cc1ccc(N2CCN(C[C@H]3C[C@H]3c3ccccc3)CC2)c(C)c1,train
CHEMBL4519938,4fcf995d957eec10d1f9560fe0f7f780b2e1160e,1,1.0,True,e5463b187e733b3f4414285188e5e16b3c2a0d41,CCc1cccc(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,7.12,CCc1cccc(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,train
CHEMBL63321,6219ead8af5607945e531606b97f461481c4fc5d,1,1.0,True,b3c4f5bd6e05f97cdb22821e3cf01244a71fab4c,CN1CCc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,7.7,CN1CCc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,train
CHEMBL301559,3d768aa063b27ec29a24d37514548ff865be2a82,1,1.0,True,82ac0149f231d4e9a36773959f91dea3ea91f216,CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,7.4,CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,train
CHEMBL4435946,cc6746458d335faf155a4d7eb5e3de0fb4a7ea68,1,1.0,True,2c017fe1b3439f63534032ce109565650cb65cd9,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CCCCOc1ccc2c(c1)NC(=O)CC2,7.46,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CCCCOc1ccc2c(c1)NC(=O)CC2,train
CHEMBL91122,5880c7e3ccae2f2d3adb20acd83cc32077121e3b,1,0.0,True,7acc05b6968333ba1b9f457023b32a0eded826f5,COC[C@H]1CCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,5.52,COC[C@H]1CCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,train
CHEMBL234231,1bb705608959c700ab0bfc76628ef89d16b7d54f,1,0.0,True,5ddf2971d9625e8d55b4350a8870c414f3673dfc,COc1ccc(C(F)(F)F)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,6.71,COc1ccc(C(F)(F)F)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,train
CHEMBL228496,d8e45cd61c8f5f33d5c1e9a3156eee1eb14e7b20,1,1.0,True,3633a19d68af562025160e6ac8296cba1bacbff6,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cccc(OC(F)F)c1,7.07,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cccc(OC(F)F)c1,train
CHEMBL2335737,8303467983c54140156092978c912cf6ecc52c51,1,1.0,True,cf411b6ed17453c38689e1331d30a01ff37c17e8,Cc1cc2c(cc1O)[C@H]1C[C@@](O)(c3ccc(Cl)cc3)CCN1CC2,7.91,Cc1cc2c(cc1O)[C@H]1C[C@@](O)(c3ccc(Cl)cc3)CCN1CC2,train
CHEMBL2334892,f198dc1c429cfbb47fbdbf25780ae0b80b86dfbd,1,0.0,True,2f237fb2e5d6d1c07ec6d4e35fe2c780d20f8fce,COc1cc2c(cc1O)[C@H]1Cc3ccc(OC)c(OC)c3CN1CC2,6.98,COc1cc2c(cc1O)[C@H]1Cc3ccc(OC)c(OC)c3CN1CC2,train
CHEMBL228659,d6cab6cd8855b1711a58cf6e9dff535c0cd9727c,1,0.0,True,12a65a2b9275faf26e1d07748fc7200b4e04fccc,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4cc(F)ccc4OC(C)C)CC3)CC2)cc1OC,6.75,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4cc(F)ccc4OC(C)C)CC3)CC2)cc1OC,train
CHEMBL135152,232a555f64706b914b4787abfa102c1225b246f1,1,0.0,True,8163e05b7be0aef2a9a1b4a751d363154d1975d6,CCCNC1CCc2c(cccc2OC)C1,6.42,CCCNC1CCc2c(cccc2OC)C1,train
CHEMBL3941529,8b02063b5480c0800da9df97dd5dff97611229f9,1,1.0,True,db754f6120ea38f5bc440d896b36a549d18a1e81,C[C@H](NC(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)c1ccccc1,7.28,C[C@H](NC(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)c1ccccc1,train
CHEMBL290446,86fb876290194fa6c9c7abac19d4a46ddcaf1b5c,1,1.0,True,c676f30f2b6514f1f8c019bf7a0512126abc0659,CCCN(CCC)[C@@H]1CCc2cccc(OC)c2[C@@H]1C,7.47,CCCN(CCC)[C@@H]1CCc2cccc(OC)c2[C@@H]1C,train
CHEMBL2092940,2368480112e11a4035a606af1fe26072ac598c6e,1,1.0,True,2691a017361930420ba9ed1ed51453f83df968db,CCCN(CCc1ccc(C)cc1)[C@H]1CCc2c(O)cccc2C1,8.17,CCCN(CCc1ccc(C)cc1)[C@H]1CCc2c(O)cccc2C1,train
CHEMBL90263,280f39d9898c556e5281f6ba66b05a00c9c1de53,1,1.0,True,d712952f848a4be69aff2a1165916566e7e5f49f,C[C@@H]1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,7.68,C[C@@H]1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,train
CHEMBL134807,0dc56501c9b0d26717e179d97da9abfd93ce47c9,1,1.0,True,617acb73c0749a087d00d4571c532647fb8c4f83,Oc1ccc2c(c1)O[C@@H](CNCc1ccccc1)CC2,7.98,O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccccc1)CC2,train
CHEMBL233416,664971c104b8562b21e80aedc19a1d16ca279069,1,1.0,True,6af35ba8fff79400098b678ce520e038bd37cd87,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1,7.41,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1,train
CHEMBL1744035,1f3610050d2f318575336e2900601cb77c2f4cf5,1,0.0,True,c84d1da697864b92ff16bce64ab5d32870246286,CCCN(CCC)[C@H]1CCc2ccc3[nH]c(C#N)cc3c2C1,6.05,CCCN(CCC)[C@H]1CCc2ccc3[nH]c(C#N)cc3c2C1,train
CHEMBL285873,e96e88afdb56c5204dedda2be46cb8e30b2a52e4,1,1.0,True,b4b9a339b24fea9a64ff6f5e43e80795144371c1,C=CCN1CC[C@H]2c3cccc(O)c3CC[C@H]21,7.045,C=CCN1CC[C@H]2c3cccc(O)c3CC[C@H]21,train
CHEMBL3085826,e469c41d59424fed075cfa5ebb6d71a1a4d03449,1,0.0,True,685fe3905e3561b7d7e9d0f9dc2a7f6aff92d8d3,CN(C)C(=O)N[C@H]1CC[C@@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,6.99,CN(C)C(=O)N[C@H]1CC[C@@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,train
CHEMBL90739,47e31fcdff22170c7392c04e7ec1cd68b6eb212a,1,0.0,True,d712952f848a4be69aff2a1165916566e7e5f49f,C[C@H]1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,6.54,C[C@H]1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,train
CHEMBL162873,f211b0e4e37ca1df089c257e5b53b39aeefec247,1,0.0,True,1665db21923498a21cf9f87511711272930a6396,Fc1ccc(OC[C@H]2CC[C@@H]3CN(c4ncc(F)cn4)CCN3C2)cc1,6.71,Fc1ccc(OC[C@H]2CC[C@@H]3CN(c4ncc(F)cn4)CCN3C2)cc1,train
CHEMBL329904,c25f1fe94b3767ea6764980433dd465e44b46497,1,0.0,True,684812053a8c047f63a8eacd9a13e9683fa5edc4,CCCN1CCc2cccc3c2C1Cc1cccc(O)c1-3,6.07,CCCN1CCc2cccc3c2C1Cc1cccc(O)c1-3,train
CHEMBL4470847,b81772c7cf7618262f8b6b152005bc0524d0348d,1,0.0,False,d249b622d5f0a002937a3b147973bdb1eaae8861,COc1ccccc1N1CCC2(CCNCC2)CC1,4.0,COc1ccccc1N1CCC2(CCNCC2)CC1,train
CHEMBL3354073,da2e9f17e210fae3fcbdf54ffd5d742ccd7aef5a,1,0.0,False,2a09467f20e657da2989cfb219c8606a63c72230,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,5.93,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,train
CHEMBL4748915,3f9de0a51edb78614faf29e3aedcf49e0570eb2d,1,0.0,False,c360edfbb2cff6e7458cabee79749dbce11557e5,CN1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,5.86,CN1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,train
CHEMBL1258086,595ea2523af760d331854b737ae1b01001799201,1,1.0,False,344991697eb9007c00a15aaf125e28e55ab8e7f6,Cc1cc2c(cc1OCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2,8.42,Cc1cc2c(cc1OCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2,train
CHEMBL3642741,c68c25fb9f679dcaac939f6c8141a2b215c40274,1,0.0,False,c2b04776e62081fab2d87aa45f11ed90fccad9e1,O=C(CC1CCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,5.9,O=C(CC1CCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,train
CHEMBL557110,2d8ec842614b9a9951e64350b82338ebaf5d6338,1,1.0,False,5a237ad50627a2658498c1f59e2bf0acb6fef930,O=C1N(CCN2CCCC(OCc3ccccc3)C2)CCN1c1cccc(Cl)c1,7.1,O=C1N(CCN2CCCC(OCc3ccccc3)C2)CCN1c1cccc(Cl)c1,train
CHEMBL92439,4b76c2b8492dc456c8e28d814865cf5800ba9705,1,0.0,False,040c7b1b7942a5be69c36732437966b374b1ebe5,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(C(C)(C)C)ncc2C1,5.8,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(C(C)(C)C)ncc2C1,train
CHEMBL5171776,d16151ecced1b30c642f83446828853249d5224f,1,0.0,False,23f1fce7eb92ca9cd0b40e611e5e2be4e653ae9a,Cc1cc(C)n2c1C=[N+]1[N+](=C3C=CC=C(NCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)N3[B-]1(F)F)[B-]2(F)F,6.48,Cc1cc(C)n2c1C=[N+]1[N+](=C3C=CC=C(NCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)N3[B-]1(F)F)[B-]2(F)F,train
CHEMBL91197,d5d56fce78117ca853246e73d9844b48d8a24645,1,0.0,False,d88ad34d08e3db4b5b450616519225fed0bc6a41,CCN(C)CCc1c(-c2ccccc2F)[nH]c2ccccc12,6.82,CCN(C)CCc1c(-c2ccccc2F)[nH]c2ccccc12,train
CHEMBL92183,fdaf4bfcdccd522a15c3c010e626cc476fb8a1a6,1,0.0,False,920ea61381d31bd37ae2abf493abecdfd465e272,CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,6.75,CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,train
CHEMBL552367,d7d3ced19f5c1a7da6b72929a4fdf0a9ce95f001,1,0.0,False,78da28fe3706b47486d6ea0800896111c3a2ff1c,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cc(Cl)ccc1Cl,6.1,O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cc(Cl)ccc1Cl,train
CHEMBL3697962,db783289edfa0ebfdbe845d44591fdbe9221854e,1,1.0,False,4a0b4d9174c085cf3c43a9c5263d26b497363f7b,COC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,7.16,COC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,train
CHEMBL3642705,ca182d69240e9061a2ed97b7bd38493a67210cd5,1,0.0,False,7c3212ab0583078359fe7f7566a196059d78a5f0,O=C(C[C@H]1CC[C@H](O)CC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4sccc34)CC2)CC1,6.41,O=C(C[C@H]1CC[C@H](O)CC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4sccc34)CC2)CC1,train
CHEMBL4546775,32bca57685c6e14b987389c2a48e1518550e1c63,1,1.0,False,94420c3dcc3974eeabd5eb78697b24782003e898,O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.03,Cl.O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,train
CHEMBL1160787,09caa0eb697741c3a6452db3b112e4c32fc026ce,1,0.0,False,7e6fc8951214b1267e0ff5b08cf6962efce21d6d,Oc1cc2c(c(Cl)c1O)CCNC[C@@H]2c1ccccc1,5.1,Oc1cc2c(c(Cl)c1O)CCNC[C@@H]2c1ccccc1,train
CHEMBL77015,4c8655b31fa17c6cdea4949c1c72c0e2b3d96ffd,1,0.0,False,55d41dcb349b45057dae318f7e2ff18687d52412,Cc1cc(C2CCN(Cc3ccccc3)CC2)[nH]n1,6.19,Cc1cc(C2CCN(Cc3ccccc3)CC2)[nH]n1,train
CHEMBL3695427,173d78cc363fbeffafdd2c39f4c156f3a1a22a8f,1,0.0,False,0d048845a261918779ffd06bd0b9827921b40942,O=C(CCC(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,6.6,O=C(CCC(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,train
CHEMBL4161308,3b1561aafd44799fc6108cee00c05471754b6550,1,0.0,False,20f13218d3b4c8de02b9f86425a57598c76969c1,CC(C)c1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(Cl)c1,5.53,CC(C)c1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(Cl)c1,train
CHEMBL3084518,622ded809894b5c7ebf7edd509ca5dbeb7973f28,1,1.0,False,2fef122552ead0d568caa56ebd6d3e8cca9411da,O[C@@]1(c2ccc(F)cc2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccccc12,8.31,O[C@@]1(c2ccc(F)cc2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccccc12,train
CHEMBL3695380,fe00d2c8268c8b20c48c9836b03b73aeb83e7530,1,0.0,False,5fa6e18d87a125167328db87ec380a2c4acec62d,O=C(CCO)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,6.46,O=C(CCO)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,train
CHEMBL3676866,4871c6b42e2a5ea726fd05e51e7bc85aa7aaaaaf,1,1.0,False,9649f419828babccf06e7be79078702f0b2e4b83,O=C(CCO)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.2,O=C(CCO)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,train
CHEMBL383396,04a676e316580c9934df919bfcdda492eab79bc7,1,1.0,False,a8c6d52b449cb12c52efc5b3139ff521ace8b45e,O=C1CCc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)N1,7.94,O=C1CCc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)N1,train
CHEMBL4848910,ad8f047b0b5c4086f5925cb24127490e005229c5,1,1.0,False,26dad56c2b162f11672fb0038220131eff4fe22e,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(Br)cc1)CC2,7.12,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(Br)cc1)CC2,train
CHEMBL214503,bde72421f12f27b7e393cf814d979d9351a67d97,1,0.0,False,abd05fada7c46f23ba178e432f9296b17520009e,CN1CCN(C2=Nc3ccccc3N(NC(=O)c3ccccc3I)c3ccc(Cl)cc32)CC1,6.64,CN1CCN(C2=Nc3ccccc3N(NC(=O)c3ccccc3I)c3ccc(Cl)cc32)CC1,train
CHEMBL4753094,3035a78c71a3ae50e018068079239fae31cd370d,1,1.0,False,c2da0573228a59f0da639e35b82454cc180e6221,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2o1,8.25,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2o1,train
CHEMBL3409252,69afaa1eb165458d0c095dc525cc15a7d490ce47,1,1.0,False,07be9b3bbe247d90ac1ac785c234fe9b1188466f,NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3Cc2ccc(F)cc2)CC1,7.36,NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3Cc2ccc(F)cc2)CC1,train
CHEMBL3642710,acf9c53ff5365d267f8cfd5d5319797d8a2bb2e9,1,0.0,False,b21d74b217949c01da08631f3313178bdf8e0979,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1CCOCC1,6.3,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1CCOCC1,train
CHEMBL1774547,99562272502d9b5b33a4076d6785bd1aa567fb82,1,0.0,False,35262621c832b97baff5254781d557291f3af77b,CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2ccccc2c1,6.92,CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2ccccc2c1,train
CHEMBL554415,0da67f9a8abf6a36f1d77c7ab21de73bdbb9229b,1,0.0,False,545568e9906198afed687130b717908772ec4181,O=C1C(c2ccc(F)cc2)=COC12CCN(Cc1ccccc1)CC2,5.85,Cl.O=C1C(c2ccc(F)cc2)=COC12CCN(Cc1ccccc1)CC2,train
CHEMBL2323582,29f67556cf25438ce18551d0c1994b9a74a68f84,1,0.0,False,91e325b760356cb7292467b23f39b2e8b2104eca,CC1=CC(C)=[N+]2C1=C(c1ccc(OCCCN3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,5.71,CC1=CC(C)=[N+]2C1=C(c1ccc(OCCCN3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,train
CHEMBL1774080,7b9d7d311cbdfbf60c49e30110a3503397bc7e6b,1,1.0,False,4cecf0b32d3d3b2bf100d9fe9f19010bdce9ef42,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,9.09,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,train
CHEMBL25815,06943fef1de0f7a6b8f399081bde03b336db489e,1,0.0,False,b38ea433bb2aaa0940f9ad4ee5cfb9033028c0f7,O=C1Nc2cccc3c2[C@]1(CCCCN1CC=C(c2ccccc2)CC1)CCC3,6.98,O=C1Nc2cccc3c2[C@]1(CCCCN1CC=C(c2ccccc2)CC1)CCC3,train
CHEMBL3664830,81ff6b23343f0b55d41c04e8429f1cb6a0c93178,1,0.0,False,1ca69d985f69416bc63558a2f85413a7602de0ec,O=C(C[C@@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6.28,O=C(C[C@@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,train
CHEMBL3745975,78c8967364cc625a5ed26d6aef93e2c2ed701c4a,1,0.0,False,ab95913969b7dda51ef09ba31b5b9d504f217359,CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cccc(F)c1,6.54,CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cccc(F)c1,train
CHEMBL58669,252239514d0b16e64c2a66a93edf495511720a25,1,1.0,False,f68d3cca53ada327b1d2f0c07a43c8c499f6a671,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(O)cccc2C1,7.6,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(O)cccc2C1,train
CHEMBL3676848,f29dd772cd0e126f9fb7071f044ad7900a4b7cc7,1,1.0,False,dac10e6d2371a3217baf4ad13c4ab670319501ff,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)C1CCOCC1,7.43,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)C1CCOCC1,train
CHEMBL4249547,f0e798c771a389d65f4cdcd871d3c1ac316f4051,1,0.0,False,8327f21ffe9c89f488e27dd7ddd37b42c4f7fabf,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCOCCOCCOCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1,6.48,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCOCCOCCOCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1,train
CHEMBL393775,1e5b80bc584d1a032b339dc6864806661d9d49bf,1,0.0,False,ad0a556b836ed6c45e26a22354858de08a1ec5f6,O=C1Cc2ccccc2C(=C2CCN(CCCCN3C(=O)c4ccccc4C3=O)CC2)c2ccsc21,5.94,O=C1Cc2ccccc2C(=C2CCN(CCCCN3C(=O)c4ccccc4C3=O)CC2)c2ccsc21,train
CHEMBL210404,546333d3816bcbf2ef20d710beb8fe1e650ea905,1,1.0,False,ffed487536c53c07acffe8fbe0c514febf714922,COc1ccccc1N1CCN(Cc2cnn(-c3ccccn3)c2)CC1,7.4,COc1ccccc1N1CCN(Cc2cnn(-c3ccccn3)c2)CC1,train
CHEMBL4752414,77f9eaac76bdce62183ad85a79468a28583ad18f,1,1.0,False,8dfcf5fe155ccb1d38431172476c6409ed2dcf3d,C[C@H]1CN(CC[C@H]2CC[C@H](N3C(=O)c4ccccc4C3=O)CC2)CCc2ccc(Cl)cc21,8.24,C[C@H]1CN(CC[C@H]2CC[C@H](N3C(=O)c4ccccc4C3=O)CC2)CCc2ccc(Cl)cc21,train
CHEMBL392887,506a90f7d44680f27dde85c04b9894309b64e669,2,0.0,False,fe5073d5f839e04b57ad69c1228f59367ed8dd04,COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(O)CCCC3)CC2,5.77,COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(O)CCCC3)CC2,train
CHEMBL3903779,fefd8c39b2df886251f5cd58c90e7c4e422ea79b,1,0.0,False,27233a32511f17e5fb16819db18db488945407d7,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CC2CCC(C1)O2,6.199999999999999,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CC2CCC(C1)O2,train
CHEMBL4066426,213b7c6aa55a63ca53918905aadbd02310ac8e62,1,0.0,False,0f1c644a4bde0c0b4d6c7b89a94a8e74c3f018d1,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1,6.92,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1,train
CHEMBL553784,525b265c0556f0ab83062a51d70abc4fa980cdaf,1,0.0,False,2d29f9bc99f64394c3bb909215b0c0e9678719e2,O=C1C=C(c2ccc(F)cc2)OC12CCN(CCc1ccccc1)CC2,5.27,Cl.O=C1C=C(c2ccc(F)cc2)OC12CCN(CCc1ccccc1)CC2,train
CHEMBL176212,f23a0e9e42d42acc02fe5e2d4d4096a23cbbdd1d,2,1.0,False,9b32c19f6e4fc7721f5818e759f9e177942bceb1,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1I,7.97,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1I,train
CHEMBL1631532,27712f26cf3156feda6ab2a5c8ca1cbd1e5a64d1,1,0.0,False,eff1ae6e5cc27a9a60395f036271c03e69bfdff2,COC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,6.7,COC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,train
CHEMBL277937,fd10b6c1cae586d979f43a6f2e2ff071b8cbb7fb,1,0.0,False,d77df831c8b8a42d0c4401740f2d2d9b7f9c4db5,CC(C)(C)C(=O)NCCCCN1CCN(c2ccc(F)cc2)CC1,5.7,CC(C)(C)C(=O)NCCCCN1CCN(c2ccc(F)cc2)CC1,train
CHEMBL5201464,de47b2a07d91e767c8ba3f15e53d145e12998ef5,1,0.0,False,d0865765194af4ab076f76e3f1d0cf7fc463df13,NC(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1,6.63,NC(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1,train
CHEMBL2207643,f16e6311a1e30e0765d83b0944f18b69a85532b4,1,1.0,False,510e064dd49e308e8dd6e7b9e63e27775c307ff8,COc1ccccc1N1CCN(Cc2ccc3cccccc2-3)CC1,7.48,COc1ccccc1N1CCN(Cc2ccc3cccccc2-3)CC1,train
CHEMBL4469633,111a1c5c8c1be7aa5c83d001943a1da926321fa9,1,0.0,False,4a04c7ed954ee23bbc36bb2f10e3a25402f43e63,O=c1c(-c2ccc(Cl)cc2)c2n(c(=O)n1CCCCN1CCCC(c3c[nH]c4ccccc34)C1)CCCC2,5.78,O=c1c(-c2ccc(Cl)cc2)c2n(c(=O)n1CCCCN1CCCC(c3c[nH]c4ccccc34)C1)CCCC2,train
CHEMBL4527244,9aa07d5d7619d1f0f0b3288502623a55455da46d,1,0.0,False,c687e3455b031f4b3f59b39a19ed0b85a6fb6101,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)CC1CC1c1cccc(Cl)c1Cl,5.63,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)CC1CC1c1cccc(Cl)c1Cl.Cl,train
CHEMBL257098,eaf8d4be84c0ea24f1775ea6a4b86bdae84adb8f,1,0.0,False,7cb073a001a2cbc3dc379dca5536702d1d5f70b8,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3ccccc3Cl)CC2)CC1,6.77,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3ccccc3Cl)CC2)CC1,train
CHEMBL340816,5e6e81408631c34e441db01220c7ec6dd4af33c2,1,0.0,False,0f43d55df3b4071b26e53cffdba7013fa4b01737,O=C(CCCN1C2CCC1CC(c1ccccc1)C2)c1ccc(F)cc1,6.91,O=C(CCCN1C2CCC1CC(c1ccccc1)C2)c1ccc(F)cc1,train
CHEMBL4474827,de9ef647f488f214e2aacd34030697567afeac8c,1,0.0,False,b1d50acbc79912447773b0fdd2e8dcf69dd13545,Cn1cncc1-c1c[nH]c2ccc(C(N)=O)cc12,5.25,Cn1cncc1-c1c[nH]c2ccc(C(N)=O)cc12,train
